,flushes,l0compactions,other_compactions,read,write,qps
336,0.0,0.0,0.0,0.0,0.0,90973
337,0.0,0.0,0.0,0.0,0.0,100744
338,1.0,0.0,0.0,0.0,266.68,69844
339,0.0,0.0,0.0,0.0,0.0,56254
340,0.0,0.0,0.0,0.0,0.0,59020
341,0.0,0.0,0.0,0.0,0.0,71569
342,0.0,0.0,0.0,0.0,0.0,75115
343,0.0,0.0,0.0,0.0,0.0,71762
344,0.0,0.0,0.0,0.0,0.0,76909
345,0.0,0.0,0.0,0.0,0.0,76161
346,0.0,0.0,0.0,0.0,0.0,64875
347,0.0,0.0,0.0,0.0,0.0,75961
348,1.0,0.0,0.0,0.0,268.36,47299
349,0.0,0.0,0.0,0.0,0.0,38670
350,0.0,0.0,0.0,0.0,0.0,44342
351,0.0,0.0,0.0,0.0,0.0,51056
352,0.0,0.0,0.0,0.0,0.0,47089
353,0.0,0.0,0.0,0.0,0.0,49183
354,0.0,0.0,0.0,0.0,0.0,47118
355,0.0,0.0,0.0,0.0,0.0,49744
356,0.0,0.0,0.0,0.0,0.0,47625
357,0.0,0.0,0.0,0.0,0.0,48073
358,0.0,0.0,0.0,0.0,0.0,48974
359,0.0,0.0,0.0,0.0,0.0,48699
360,0.0,0.0,0.0,0.0,0.0,53608
361,0.0,0.0,0.0,0.0,0.0,49099
362,1.0,0.0,0.0,0.0,253.99,45661
363,0.0,0.0,0.0,0.0,0.0,33285
364,0.0,0.0,0.0,0.0,0.0,32578
365,0.0,0.0,0.0,0.0,0.0,36328
366,0.0,0.0,0.0,0.0,0.0,41117
367,0.0,0.0,0.0,0.0,0.0,36690
368,0.0,0.0,0.0,0.0,0.0,40324
369,0.0,0.0,0.0,0.0,0.0,47052
370,0.0,0.0,0.0,0.0,0.0,37040
371,0.0,0.0,0.0,0.0,0.0,39104
372,0.0,0.0,0.0,0.0,0.0,46397
373,0.0,0.0,0.0,0.0,0.0,38274
374,0.0,0.0,0.0,0.0,0.0,42050
375,0.0,0.0,0.0,0.0,0.0,43654
376,0.0,0.0,0.0,0.0,0.0,40413
377,0.0,0.0,0.0,0.0,0.0,42625
378,0.0,0.0,0.0,0.0,0.0,42649
379,1.0,1.0,0.0,110.34,349.28000000000003,35305
380,0.0,1.0,0.0,110.34,105.92,26462
381,0.0,1.0,0.0,110.34,105.92,30869
382,0.0,1.0,1.0,228.18,204.19,34551
383,0.0,0.0,1.0,117.84,98.27,41752
384,0.0,0.0,0.0,0.0,0.0,40176
385,0.0,0.0,0.0,0.0,0.0,45576
386,0.0,0.0,0.0,0.0,0.0,48584
387,0.0,0.0,0.0,0.0,0.0,55733
